ID;Temporada;Jornada;Local;Visitant;1;X;2;Resultat
15165012;15-16;50;Huesca;Cordoba;0,4445;0,2903;0,2652;2
15165013;15-16;50;Alcorcon;Leganes;0,3801;0,3194;0,3006;1
15165014;15-16;50;Mallorca;Osasuna;0,4248;0,3073;0,268;X
15165201;15-16;52;Rayo Vallecano;Real Madrid;0,1174;0,1626;0,72;2
15165202;15-16;52;Atl. Madrid;Malaga;0,7477;0,1772;0,075;1
15165203;15-16;52;Eibar;Dep. La Coruna;0,4125;0,2901;0,2974;X
15165204;15-16;52;Levante;Ath Bilbao;0,2753;0,2745;0,4502;X
15165205;15-16;52;Sevilla;Betis;0,6509;0,2066;0,1425;1
15165206;15-16;52;Getafe;Valencia;0,3087;0,27;0,4212;X
15165207;15-16;52;Villarreal;Real Sociedad;0,5442;0,2652;0,1905;X
15165208;15-16;52;R. Oviedo;Huesca;0,4781;0,2765;0,2454;2
15165209;15-16;52;Alaves;Elche;0,492;0,2921;0,216;X
15165210;15-16;52;Osasuna;Valladolid;0,4067;0,3024;0,2909;1
15165211;15-16;52;Cordoba;Tenerife;0,416;0,2975;0,2864;X
15165212;15-16;52;Lugo;Mallorca;0,4239;0,3006;0,2754;1
15165213;15-16;52;Mirandes;Numancia;0,424;0,2921;0,284;2
15165214;15-16;52;Zaragoza;Alcorcon;0,4095;0,3061;0,2844;1
15165301;15-16;53;Real Sociedad;Real Madrid;0,2033;0,2403;0,5564;2
15165302;15-16;53;Atl. Madrid;Rayo Vallecano;0,7101;0,1862;0,1037;1
15165303;15-16;53;Granada CF;Las Palmas;0,6016;0,2344;0,164;1
15165304;15-16;53;Ath Bilbao;Celta Vigo;0,5077;0,263;0,2293;1
15165305;15-16;53;Espanyol;Sevilla;0,4888;0,2656;0,2456;1
15165306;15-16;53;Dep. La Coruna;Getafe;0,4633;0,2661;0,2706;2
15165307;15-16;53;Valencia;Villarreal;0,4895;0,2712;0,2393;2
15165308;15-16;53;Alcorcon;Osasuna;0,4134;0,3114;0,2752;2
15165309;15-16;53;Numancia;Almeria;0,3977;0,3056;0,2967;1
15165310;15-16;53;Mallorca;Alaves;0,3938;0,3258;0,2804;X
15165311;15-16;53;R. Oviedo;Cordoba;0,4835;0,2748;0,2417;1
15165312;15-16;53;Valladolid;Lugo;0,521;0,2712;0,2077;X
15165313;15-16;53;Girona;Tenerife;0,5203;0,2757;0,204;1
15165314;15-16;53;Ponferradina;Zaragoza;0,3491;0,3083;0,3426;X
15165401;15-16;54;Real Sociedad;Rayo Vallecano;0,353;0,267;0,38;1
15165402;15-16;54;Real Madrid;Valencia;0,7986;0,1179;0,0835;1
15165403;15-16;54;Villarreal;Dep. La Coruna;0,3902;0,3004;0,3093;2
15165404;15-16;54;Getafe;Gijon;0,4687;0,269;0,2623;X
15165405;15-16;54;Eibar;Betis;0,4371;0,2823;0,2806;X
15165406;15-16;54;Sevilla;Granada CF;0,3203;0,2423;0,4374;2
15165407;15-16;54;Las Palmas;Ath Bilbao;0,2444;0,2577;0,4978;X
15165408;15-16;54;Celta Vigo;Malaga;0,5824;0,2344;0,1833;1
15165409;15-16;54;Levante;Atl. Madrid;0,063;0,1694;0,7676;1
15165410;15-16;54;Cordoba;Girona;0,3793;0,3072;0,3135;1
15165411;15-16;54;Tenerife;Elche;0,5002;0,2779;0,2219;X
15165412;15-16;54;Alaves;Valladolid;0,4558;0,2877;0,2565;1
15165413;15-16;54;Lugo;Alcorcon;0,3655;0,3145;0,32;2
15165414;15-16;54;Almeria;Gimnastic;0,4175;0,2995;0,283;2
15165601;15-16;56;Valencia;Real Sociedad;0,4679;0,2631;0,2691;2
15165602;15-16;56;Dep. La Coruna;Real Madrid;0,0746;0,1208;0,8047;2
15165603;15-16;56;Gijon;Villarreal;0,6368;0,2099;0,1533;1
15165604;15-16;56;Betis;Getafe;0,2778;0,2596;0,4626;1
15165605;15-16;56;Espanyol;Eibar;0,492;0,2671;0,2409;1
15165606;15-16;56;Ath Bilbao;Sevilla;0,7052;0,1753;0,1195;1
15165607;15-16;56;Malaga;Las Palmas;0,5705;0,2449;0,1846;1
15165608;15-16;56;Atl. Madrid;Celta Vigo;0,6025;0,235;0,1624;1
15165609;15-16;56;Rayo Vallecano;Levante;0,7047;0,1672;0,128;1
15165610;15-16;56;Mallorca;Tenerife;0,4291;0,3071;0,2638;1
15165611;15-16;56;Numancia;Zaragoza;0,3836;0,2979;0,3185;X
15165612;15-16;56;Huesca;Almeria;0,4189;0,2992;0,2818;1
15165613;15-16;56;Badalona Futur;Cordoba;0,3194;0,2959;0,3847;1
15165614;15-16;56;Alcorcon;Alaves;0,4309;0,3064;0,2627;2
16170101;16-17;1;Granada CF;Villarreal;0,3689;0,3051;0,326;X
16170102;16-17;1;Sevilla;Espanyol;0,5577;0,2508;0,1915;1
16170103;16-17;1;Gijon;Ath Bilbao;0,2212;0,2752;0,5036;1
16170104;16-17;1;Real Sociedad;Real Madrid;0,1905;0,2469;0,5625;2
16170105;16-17;1;Atl. Madrid;Alaves;0,7756;0,1693;0,0551;X
16170106;16-17;1;Celta Vigo;Leganes;0,5872;0,2523;0,1604;2
16170107;16-17;1;Valencia;Las Palmas;0,5495;0,2549;0,1956;2
16170108;16-17;1;Mallorca;Reus FCR;0,4736;0,296;0,2303;2
16170109;16-17;1;Elche;Rayo Vallecano;0,2964;0,3063;0,3973;1
16170110;16-17;1;Cordoba;Tenerife;0,4361;0,3041;0,2597;1
16170111;16-17;1;Numancia;Levante;0,3664;0,313;0,3206;2
16170112;16-17;1;Gimnastic;Lugo;0,4488;0,2992;0,2519;X
16170113;16-17;1;Valladolid;R. Oviedo;0,4398;0,2941;0,2661;1
16170114;16-17;1;Zaragoza;UCAM Murcia;0,474;0,2938;0,2322;1
16170201;16-17;2;Eibar;Valencia;0,3529;0,2955;0,3516;1
16170202;16-17;2;Osasuna;Real Sociedad;0,3111;0,3121;0,3768;2
16170203;16-17;2;Leganes;Atl. Madrid;0,1104;0,2417;0,6479;X
16170204;16-17;2;Alaves;Gijon;0,3968;0,3069;0,2963;X
16170205;16-17;2;Las Palmas;Granada CF;0,525;0,2655;0,2095;1
16170206;16-17;2;Ath Bilbao;Barcelona;0,1598;0,2215;0,6186;2
16170207;16-17;2;Villarreal;Sevilla;0,4029;0,2835;0,3135;X
16170208;16-17;2;R. Oviedo;Almeria;0,442;0,2999;0,258;1
16170209;16-17;2;Girona;Elche;0,5109;0,2845;0,2046;1
16170210;16-17;2;Lugo;Zaragoza;0,3729;0,304;0,3232;X
16170211;16-17;2;UCAM Murcia;Cordoba;0,359;0,3149;0,326;X
16170212;16-17;2;Huesca;Gimnastic;0,4292;0,3026;0,2682;X
16170213;16-17;2;Rayo Vallecano;Valladolid;0,5257;0,2636;0,2107;X
16170214;16-17;2;Cadiz CF;Mallorca;0,3866;0,3153;0,2981;X
16170401;16-17;4;Real Madrid;Osasuna;0,9024;0,0692;0,0284;1
16170402;16-17;4;Malaga;Villarreal;0,3977;0,3083;0,294;2
16170403;16-17;4;Sevilla;Las Palmas;0,6331;0,2129;0,1539;1
16170404;16-17;4;Gijon;Leganes;0,3951;0,315;0,2899;1
16170405;16-17;4;Valencia;Betis;0,6122;0,227;0,1608;2
16170406;16-17;4;Granada CF;Eibar;0,3959;0,2948;0,3093;2
16170407;16-17;4;Dep. La Coruna;Ath Bilbao;0,2747;0,2952;0,4301;2
16170408;16-17;4;Tenerife;Valladolid;0,3951;0,3054;0,2995;1
16170409;16-17;4;Levante;Zaragoza;0,5277;0,2748;0,1976;1
16170410;16-17;4;Rayo Vallecano;Mallorca;0,4914;0,2764;0,2322;1
16170411;16-17;4;Cadiz CF;Getafe;0,3549;0,3119;0,3332;1
16170412;16-17;4;Huesca;Cordoba;0,4206;0,3028;0,2766;1
16170413;16-17;4;UCAM Murcia;Elche;0,3705;0,3206;0,3089;X
16170414;16-17;4;Girona;Almeria;0,518;0,2784;0,2036;X
16170601;16-17;6;Eibar;Sevilla;0,3319;0,2867;0,3814;X
16170602;16-17;6;Las Palmas;Malaga;0,4326;0,2837;0,2837;1
16170603;16-17;6;Osasuna;Celta Vigo;0,2902;0,2984;0,4113;X
16170604;16-17;6;Ath Bilbao;Valencia;0,5176;0,2646;0,2178;1
16170605;16-17;6;Villarreal;Real Sociedad;0,5221;0,2836;0,1943;1
16170606;16-17;6;Espanyol;Real Madrid;0,1267;0,1953;0,678;2
16170607;16-17;6;Cordoba;Levante;0,3205;0,3087;0,3707;1
16170608;16-17;6;Elche;Lugo;0,4793;0,2829;0,2378;2
16170609;16-17;6;Valladolid;UCAM Murcia;0,5052;0,2916;0,2032;2
16170610;16-17;6;Zaragoza;Alcorcon;0,4533;0,2954;0,2513;1
16170611;16-17;6;Almeria;Tenerife;0,4388;0,2958;0,2653;2
16170612;16-17;6;Mirandes;Rayo Vallecano;0,3263;0,2969;0,3769;1
16170613;16-17;6;Getafe;R. Oviedo;0,4949;0,2874;0,2177;1
16170614;16-17;6;Mallorca;Girona;0,4299;0,3112;0,2589;1
16170701;16-17;7;Malaga;Eibar;0,5238;0,2847;0,1915;1
16170702;16-17;7;Sevilla;Betis;0,6177;0,2243;0,158;1
16170703;16-17;7;Real Madrid;Villarreal;0,7669;0,149;0,0841;X
16170704;16-17;7;Celta Vigo;Gijon;0,5903;0,2412;0,1685;1
16170705;16-17;7;Real Sociedad;Las Palmas;0,5032;0,2711;0,2258;1
16170706;16-17;7;Granada CF;Ath Bilbao;0,2354;0,2719;0,4928;2
16170707;16-17;7;Dep. La Coruna;Leganes;0,4307;0,3076;0,2617;2
16170708;16-17;7;Osasuna;Espanyol;0,2993;0,2983;0,4024;2
16170709;16-17;7;Valencia;Alaves;0,6227;0,2222;0,1552;1
16170710;16-17;7;Cadiz CF;Numancia;0,4398;0,3093;0,2508;1
16170711;16-17;7;Gimnastic;Zaragoza;0,3708;0,3109;0,3184;X
16170712;16-17;7;UCAM Murcia;Almeria;0,408;0,3139;0,2781;1
16170713;16-17;7;Rayo Vallecano;Getafe;0,5002;0,2856;0,2142;1
16170714;16-17;7;Tenerife;Mallorca;0,3812;0,3239;0,295;X
16170801;16-17;8;Gijon;Barcelona;0,0749;0,1542;0,7709;2
16170802;16-17;8;Ath Bilbao;Sevilla;0,4858;0,2803;0,2339;1
16170803;16-17;8;Las Palmas;Real Madrid;0,1128;0,1702;0,717;X
16170804;16-17;8;Leganes;Valencia;0,3176;0,2912;0,3911;2
16170805;16-17;8;Villarreal;Osasuna;0,6929;0,2037;0,1034;1
16170806;16-17;8;Espanyol;Celta Vigo;0,4158;0,2903;0,2939;2
16170807;16-17;8;Valladolid;Huesca;0,5309;0,2774;0,1917;2
16170808;16-17;8;Cordoba;Gimnastic;0,4877;0,2851;0,2271;1
16170809;16-17;8;Elche;Levante;0,3509;0,3035;0,3456;2
16170810;16-17;8;Cadiz CF;R. Oviedo;0,4326;0,3006;0,2668;2
16170811;16-17;8;Getafe;Girona;0,4022;0,3023;0,2955;2
16170812;16-17;8;Mallorca;UCAM Murcia;0,4894;0,3032;0,2074;X
16170813;16-17;8;Numancia;Zaragoza;0,4229;0,2998;0,2773;1
16170814;16-17;8;Reus FCR;Rayo Vallecano;0,3305;0,3064;0,3631;X
16171001;16-17;10;Sevilla;Alaves;0,6797;0,2033;0,1169;1
16171002;16-17;10;Osasuna;Las Palmas;0,356;0,2907;0,3533;X
16171003;16-17;10;Dep. La Coruna;Gijon;0,5149;0,2802;0,2049;1
16171004;16-17;10;Valencia;Atl. Madrid;0,2142;0,2678;0,518;2
16171005;16-17;10;Malaga;Ath Bilbao;0,3687;0,3099;0,3214;1
16171006;16-17;10;Espanyol;Villarreal;0,3091;0,3101;0,3808;X
16171007;16-17;10;Celta Vigo;Barcelona;0,1318;0,2003;0,668;1
16171008;16-17;10;Huesca;Almeria;0,4402;0,3001;0,2597;1
16171009;16-17;10;Lugo;Mallorca;0,4133;0,3036;0,2831;1
16171010;16-17;10;Girona;Reus FCR;0,4775;0,2967;0,2258;1
16171011;16-17;10;Zaragoza;Cordoba;0,4243;0,3003;0,2753;X
16171012;16-17;10;Levante;Valladolid;0,495;0,2857;0,2193;1
16171013;16-17;10;Tenerife;Getafe;0,4651;0,2957;0,2392;X
16171014;16-17;10;Rayo Vallecano;Cadiz CF;0,5575;0,26;0,1825;1
16171301;16-17;13;Barcelona;Dep. La Coruna;0,8557;0,1018;0,0425;1
16171302;16-17;13;Betis;Real Madrid;0,0965;0,1632;0,7403;2
16171303;16-17;13;Alaves;Malaga;0,3403;0,323;0,3367;X
16171304;16-17;13;Ath Bilbao;Real Sociedad;0,522;0,2754;0,2026;1
16171305;16-17;13;Gijon;Valencia;0,2888;0,2845;0,4267;2
16171306;16-17;13;Villarreal;Celta Vigo;0,4653;0,2894;0,2453;1
16171307;16-17;13;Lugo;Getafe;0,4175;0,299;0,2835;2
16171308;16-17;13;Huesca;Mirandes;0,467;0,2877;0,2452;1
16171309;16-17;13;Girona;R. Oviedo;0,4994;0,2876;0,213;X
16171310;16-17;13;Levante;Mallorca;0,5207;0,2809;0,1985;1
16171311;16-17;13;Zaragoza;Elche;0,4863;0,2894;0,2244;2
16171312;16-17;13;Gimnastic;Valladolid;0,3871;0,3105;0,3024;2
16171313;16-17;13;UCAM Murcia;Reus FCR;0,4462;0,3146;0,2392;2
16171314;16-17;13;Tenerife;Cadiz CF;0,5212;0,2863;0,1925;X
16171501;16-17;15;Valencia;Barcelona;0,1234;0,1782;0,6984;2
16171502;16-17;15;Real Sociedad;Alaves;0,5738;0,2588;0,1674;1
16171503;16-17;15;Granada CF;Gijon;0,4219;0,293;0,2851;X
16171504;16-17;15;Celta Vigo;Dep. La Coruna;0,534;0,27;0,196;1
16171505;16-17;15;Sevilla;Atl. Madrid;0,2446;0,2784;0,477;1
16171506;16-17;15;Malaga;Leganes;0,4445;0,3039;0,2516;1
16171507;16-17;15;Villarreal;Las Palmas;0,5892;0,246;0,1648;1
16171508;16-17;15;Elche;Cordoba;0,42;0,3053;0,2746;X
16171509;16-17;15;Reus FCR;Lugo;0,4308;0,3098;0,2594;1
16171510;16-17;15;Rayo Vallecano;Girona;0,4413;0,2932;0,2655;1
16171511;16-17;15;Valladolid;Zaragoza;0,4607;0,2968;0,2424;X
16171512;16-17;15;Almeria;Gimnastic;0,4249;0,2969;0,2782;1
16171513;16-17;15;Cadiz CF;UCAM Murcia;0,4029;0,3196;0,2775;X
16171514;16-17;15;R. Oviedo;Tenerife;0,4243;0,3083;0,2673;1
16171601;16-17;16;Alaves;Real Madrid;0,068;0,1369;0,7951;2
16171602;16-17;16;Atl. Madrid;Malaga;0,7785;0,1542;0,0673;1
16171603;16-17;16;Eibar;Villarreal;0,311;0,3099;0,3791;1
16171604;16-17;16;Ath Bilbao;Osasuna;0,6782;0,2074;0,1144;X
16171605;16-17;16;Betis;Espanyol;0,4426;0,2901;0,2673;2
16171606;16-17;16;Las Palmas;Celta Vigo;0,4209;0,2733;0,3058;X
16171607;16-17;16;Zaragoza;Almeria;0,4686;0,2846;0,2468;1
16171608;16-17;16;Tenerife;Rayo Vallecano;0,425;0,3018;0,2733;1
16171609;16-17;16;Cordoba;Valladolid;0,4085;0,3071;0,2844;X
16171610;16-17;16;Girona;Numancia;0,4947;0,2891;0,2162;1
16171611;16-17;16;Lugo;Cadiz CF;0,4818;0,2803;0,2378;2
16171612;16-17;16;Gimnastic;Mallorca;0,3325;0,3133;0,3542;X
16171613;16-17;16;UCAM Murcia;R. Oviedo;0,4086;0,3141;0,2773;2
16171614;16-17;16;Levante;Getafe;0,5011;0,2897;0,2093;X
16171801;16-17;18;Real Sociedad;Atl. Madrid;0,1697;0,2508;0,5795;1
16171802;16-17;18;Osasuna;Alaves;0,3896;0,3086;0,3018;2
16171803;16-17;18;Las Palmas;Eibar;0,4809;0,2684;0,2507;1
16171804;16-17;18;Celta Vigo;Valencia;0,4158;0,2768;0,3074;1
16171805;16-17;18;Espanyol;Ath Bilbao;0,3639;0,2994;0,3367;X
16171806;16-17;18;Villarreal;Betis;0,5978;0,2456;0,1566;1
16171807;16-17;18;Sevilla;Barcelona;0,2052;0,2215;0,5733;2
16171808;16-17;18;Rayo Vallecano;UCAM Murcia;0,4574;0,2962;0,2464;2
16171809;16-17;18;Girona;Tenerife;0,5093;0,2879;0,2028;X
16171810;16-17;18;Mallorca;Zaragoza;0,4865;0,2897;0,2238;X
16171811;16-17;18;Mirandes;Gimnastic;0,432;0,2871;0,281;2
16171812;16-17;18;Numancia;Elche;0,4746;0,2911;0,2343;X
16171813;16-17;18;Almeria;Cordoba;0,4109;0,3011;0,288;1
16171814;16-17;18;R. Oviedo;Lugo;0,4406;0,2928;0,2666;X
16172001;16-17;20;Barcelona;Malaga;0,8053;0,1324;0,0623;X
16172002;16-17;20;Eibar;Celta Vigo;0,4474;0,2923;0,2603;1
16172003;16-17;20;Alaves;Espanyol;0,3621;0,3205;0,3173;2
16172004;16-17;20;Valencia;Granada CF;0,6805;0,1985;0,1211;X
16172005;16-17;20;Gijon;Real Sociedad;0,2642;0,284;0,4517;2
16172006;16-17;20;Ath Bilbao;Villarreal;0,4392;0,3002;0,2606;1
16172007;16-17;20;Numancia;Valladolid;0,3979;0,305;0,2971;1
